hotelId,hotelName,star,reviewScore,reviewScoreText,reviewCount,cityId,cityName,districtId,districtName,latitude,longitude,nearbyLandmark,minPrice,avgPrice,originalPrice,currency,roomsLeft,lastBookedText,buttonContent,isSoldOut,hotelType,description,amenities,roomTypes,fullAddress
3769970528,Trâm Anh Hotel Đồng Nai by Bay Luxury,0,,,27,94122,Ho Chi Minh City,,,,,,551146,,,VND,,,"Giá cũ là 551.146 ₫
551.146 ₫",,Trâm Anh Hotel Đồng Nai by Bay Luxury,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Bao gồm đậu xe tự phục vụ, Wifi miễn phí, Máy điều hòa, Sông Sài Gòn
Place, Sông Sài Gòn
‪32 phút đi xe‬, Sông Sài Gòn, ‪32 phút đi xe‬, Công viên Vinhomes Central Park, ‪35 phút đi xe‬, Landmark 81
Place, Landmark 81
‪36 phút đi xe‬, Landmark 81, ‪36 phút đi xe‬, ‪48 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 16 mét vuông, 1 giường cỡ queen, 551.146 ₫, 496.031 ₫, Tổng 1.687.500 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, 2 giường cỡ queen, 670.194 ₫, 603.175 ₫",,"64 Đường số 15, Khu dân cư RichLand, Nhơn Trạch, Đồng Nai, 810000"
3757634368,Signy House Hotel & Apartments Bạch Đằng River - Đoàn Như Hài,0,,,2,94122,Ho Chi Minh City,Q4,,,,,505373,,,VND,,,,,Khách sạn căn hộ,,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Hoàn tiền toàn bộ, Tốt, Dịch vụ và nhân viên xuất sắc, Khám phá địa danh lân cận
Gần Đường Đồng Khởi, Khám phá địa danh lân cận, Gần Đường Đồng Khởi, Bếp, Giặt ủi, Bàn ghế ngoài trời, Wifi miễn phí, Tủ lạnh, Lò vi sóng, Chợ Xóm Chiếu
Place, Chợ Xóm Chiếu
‪3 phút đi bộ‬, Chợ Xóm Chiếu, ‪3 phút đi bộ‬, Đường Đồng Khởi, ‪14 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪15 phút đi bộ‬, Chợ Bến Thành, ‪15 phút đi bộ‬, ‪16 phút đi xe‬, 17 mét vuông, 1 giường cỡ queen, Trước T5, 19/02, 1.142.430 ₫",,"15/26 Đoàn Như Hài, Q.4, TP. Hồ Chí Minh, 00700"
3228853728,Cozy Hotel HCM,0,,,4,94122,Ho Chi Minh City,Q1,,,,,650000,,,VND,,,"Giá cũ là 650.000 ₫
650.000 ₫",,Cozy Hotel HCM,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Tốt, Dịch vụ và nhân viên xuất sắc, Khám phá địa danh lân cận, Đi bộ đến Thảo cầm viên Sài Gòn, Có bãi đậu xe máy, Wifi miễn phí tại khu vực chung, Máy điều hòa, Khu Lãnh sự
Place, Khu Lãnh sự
‪1 phút đi bộ‬, Khu Lãnh sự, ‪1 phút đi bộ‬, Thảo cầm viên Sài Gòn, ‪5 phút đi bộ‬, Bảo tàng Lịch sử Quốc gia Việt Nam, ‪7 phút đi bộ‬, ‪13 phút đi xe‬, 18 mét vuông, 1 giường đôi, 650.000 ₫, 520.000 ₫, Tổng 1.769.040 ₫, bao gồm thuế & phí",,"2A/9 Nguyễn Thị Minh Khai, Đa Kao, Q.1, 1, TP. Hồ Chí Minh, 71007"
3909992384,Thư viện ảnh về Collection O District Tan Phu - Khách sạn Tiến Thắng,0,,,1,94122,Ho Chi Minh City,,,,,,520896,,,VND,,,Quầy tiếp tân,,Collection O District Tan Phu - Khách sạn Tiến Thắng,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Rất tốt, Bao gồm đậu xe có người phục vụ, Khám phá địa danh lân cận, Close to AEON MALL Tan Phu Celadon, Wifi miễn phí, Máy điều hòa, Trung tâm Thương mại AEON MALL Tân Phú Celadon, ‪10 phút đi bộ‬, Khu công nghiệp Tân Bình, ‪19 phút đi bộ‬, Etown
Place, Etown
‪5 phút đi xe‬, Etown, ‪5 phút đi xe‬, ‪12 phút đi xe‬, Bãi đậu xe miễn phí có nhân viên phục vụ, 12 mét vuông, 1 giường đôi, 520.896 ₫, 255.239 ₫, Tổng 289.441 ₫, bao gồm thuế & phí",,"321 Tân Kỳ Tân Quý, Tân Quý, , TP.Hồ Chí Minh, TP.Hồ Chí Minh, TP.Hồ Chí Minh, 700000"
3601687008,Thư viện ảnh về Minh Thư Hotel,0,,,1,94122,Ho Chi Minh City,,,,,,350000,,,VND,,,Quầy tiếp tân,,"VIP Access
·Khách sạn căn hộ",,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Bao gồm đậu xe tự phục vụ, Wifi miễn phí, Không hút thuốc, Sân Golf Tân Sơn Nhất, ‪17 phút đi bộ‬, Cửa Việt Seafood Co., ‪4 phút đi xe‬, Khu công nghiệp Tân Bình, ‪8 phút đi xe‬, ‪15 phút đi xe‬, VIP Access, Nhận thêm quyền lợi khi là thành viên, Bãi đậu xe tự phục vụ miễn phí, 2 mét vuông, 1 giường cỡ queen, 350.000 ₫, 287.000 ₫, Tổng 325.458 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, 450.000 ₫, 369.000 ₫, Tổng 418.446 ₫",,"176 Trần Thị Trọng, Tân Bình, TP. Hồ Chí Minh, 7000"
3481234400,Hoàng Quân Hotel,0,,,1,,,,Quận Gò Vấp,,,,970018,,,VND,,,"Giá cũ là 970.018 ₫
970.018 ₫",,Hoàng Quân Hotel,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Tốt, Bao gồm đậu xe tự phục vụ, Wifi miễn phí, Máy điều hòa, Công Viên Văn Hóa, ‪19 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪18 phút đi xe‬, Chợ Bến Thành, ‪18 phút đi xe‬, Phố đi bộ Bùi Viện, ‪10 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 15 mét vuông, 1 giường cỡ king, 970.018 ₫, 300.706 ₫, Tổng 341.000 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, 1.146.384 ₫, 355.379 ₫, Tổng 403.000 ₫, Quận 5",,"26 Nguyễn Văn Lượng, P.6, Gò Vấp, TP. Hồ Chí Minh, 700000"
3801256736,Atana Saigon Boutique Hotel II,0,,,1,94122,Ho Chi Minh City,,,,,,396825,,,VND,,,"1 nhận xét bên ngoài
(1 nhận xét bên ngoài)",,Atana Saigon Boutique Hotel II,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Tuyệt vời, 1 nhận xét bên ngoài, Bao gồm đậu xe tự phục vụ, Wifi miễn phí, Công viên Phần mềm Quang Trung, ‪17 phút đi bộ‬, Phố đi bộ Bùi Viện, ‪27 phút đi xe‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪27 phút đi xe‬, Chợ Bến Thành, ‪20 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 2 mét vuông, 1 giường cỡ queen, 396.825 ₫, 357.142 ₫, Tổng 404.999 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, 485.009 ₫, 436.508 ₫",,"65 Tân Thới Hiệp 14, P.Tân Thới Hiệp, TP. Hồ Chí Minh, TP.Hồ Chí Minh, 700000"
3249572064,Sao Mai Hotel by Bay Luxury,0,,,1,94122,Ho Chi Minh City,Q12,,,,,375661,,,VND,,,"1 nhận xét bên ngoài
(1 nhận xét bên ngoài)",,Sao Mai Hotel by Bay Luxury,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Tốt, 1 nhận xét bên ngoài, Wifi miễn phí, Máy điều hòa, 16A Võ Thị Phải, Q.12, TP. Hồ Chí Minh, 700000, Công viên Phần mềm Quang Trung, ‪8 phút đi xe‬, Sông Sài Gòn
Place, Sông Sài Gòn
‪11 phút đi xe‬, Sông Sài Gòn, ‪11 phút đi xe‬, Galaxy Trung Chánh, ‪13 phút đi xe‬, ‪22 phút đi xe‬, 1 giường cỡ queen, 375.661 ₫, Tổng 426.000 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, Tân Phú, Close to AEON MALL Tan Phu Celadon, Đậu xe miễn phí, 8.0 trên 10, Rất tốt, 1 nhận xét, Rất tốt",,"16A Võ Thị Phải, Q.12, TP. Hồ Chí Minh, 700000"
3030755488,Khách sạn Hội Nghĩa,0,,,35,94122,Ho Chi Minh City,,,,,,400000,,,VND,,,Đăng nhập để tiết kiệm hơn nữa,,Khách sạn Hội Nghĩa,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Bao gồm đậu xe có người phục vụ, Wifi miễn phí tại khu vực chung, Máy điều hòa, Không hút thuốc, Đường D2, TP. Hồ Chí Minh, 75000, Chợ Bến Thành
Place, Chợ Bến Thành, Chợ Bến Thành, Sân golf Đảo Hoàng gia, ‪20 phút đi xe‬, Sông Sài Gòn
Place, Sông Sài Gòn
‪43 phút đi xe‬, Sông Sài Gòn, ‪43 phút đi xe‬, ‪72 phút đi xe‬, Bãi đậu xe miễn phí có nhân viên phục vụ, 1 giường cỡ king, 400.000 ₫, Tổng 453.600 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, 600.000 ₫, Tổng 680.400 ₫",,"Đường D2, TP. Hồ Chí Minh, 75000"
3246916384,Hoàng Yến Nhi Hotel by Bay Luxury,0,,,,,,,Quận Gò Vấp,,,,405644,,,VND,,,Đăng nhập để tiết kiệm hơn nữa,,Hoàng Yến Nhi Hotel by Bay Luxury,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Wifi miễn phí, Máy điều hòa, 36 Đường số 51, Gò Vấp, Ho Chi Minh City, 700000, Công viên Phần mềm Quang Trung, ‪17 phút đi bộ‬, Sân Golf Tân Sơn Nhất, ‪6 phút đi xe‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪23 phút đi xe‬, Chợ Bến Thành, ‪23 phút đi xe‬, ‪15 phút đi xe‬, 1 giường cỡ queen, 405.644 ₫, Tổng 460.000 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, Quận 12, Đậu xe miễn phí, Trang thiết bị giặt ủi, 396.825 ₫, 357.142 ₫, mỗi đêm, Tổng 404.999 ₫",,"36 Đường số 51, Gò Vấp, Ho Chi Minh City, 700000"
3662202176,Japan Luna Hotel Bình Dương by Bay Luxury,0,,,14,94122,Ho Chi Minh City,,,,,,458554,,,VND,,,"Giá cũ là 458.554 ₫
458.554 ₫",,Japan Luna Hotel Bình Dương by Bay Luxury,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Chính sách, Bao gồm đậu xe tự phục vụ, Wifi miễn phí, 2 GS3, KP.Tây B, TP. Hồ Chí Minh, 100000, Công viên Suối Tiên, ‪9 phút đi xe‬, Sông Sài Gòn
Place, Sông Sài Gòn
‪10 phút đi xe‬, Sông Sài Gòn, ‪10 phút đi xe‬, Sân golf & Câu lạc bộ đồng quê Việt Nam, ‪14 phút đi xe‬, ‪27 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 16 mét vuông, 1 giường cỡ queen, 458.554 ₫, 412.699 ₫, Tổng 468.001 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, TP. Hồ Chí Minh, Nhà hàng, Máy điều hòa, 9.0 trên 10, Tuyệt vời, 2 nhận xét, Tuyệt vời",,"2 GS3, KP.Tây B, TP. Hồ Chí Minh, 100000"
3429034336,Bình Triệu Hotel - Gò Vấp,0,,,20,,,,Quận Gò Vấp,,,,610229,,,VND,,,"20 nhận xét bên ngoài
(20 nhận xét bên ngoài)",,Bình Triệu Hotel - Gò Vấp,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Rất tốt, 20 nhận xét bên ngoài, Bao gồm đậu xe tự phục vụ, Wifi miễn phí, Máy điều hòa, Công Viên Văn Hóa, ‪17 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪17 phút đi xe‬, Chợ Bến Thành, ‪17 phút đi xe‬, Phố đi bộ Bùi Viện, ‪18 phút đi xe‬, ‪10 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 15 mét vuông, 1 giường cỡ queen, Bàn, 610.229 ₫, 427.160 ₫, Tổng 484.400 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, 20 mét vuông",,"234/8A Lê Đức Thọ, Q.Gò Vấp, TP. Hồ Chí Minh, 700000"
3368138560,Bảo Long Hotel Gò Vấp,0,,,3,,,,Quận Gò Vấp,,,,435124,,,VND,,,,,Bảo Long Hotel Gò Vấp,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Ngoại hạng, Bãi đậu xe tiện lợi trong khuôn viên, Bao gồm đậu xe tự phục vụ, Thiên đường ẩm thực chỉ cách một bước chân, Wifi miễn phí, Máy điều hòa, 66 Trần Bá Giao, TP.Hồ Chí Minh, 700000, Sông Sài Gòn
Place, Sông Sài Gòn
‪3 phút đi xe‬, Sông Sài Gòn, ‪3 phút đi xe‬, Chợ Tân Sơn Nhất, ‪6 phút đi xe‬, Công viên Gia Định, ‪9 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, Không được sử dụng mã coupon, 435.124 ₫, Tổng 469.929 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, 15 mét vuông, 1 giường đôi",,"66 Trần Bá Giao, TP.Hồ Chí Minh, 700000"
3799330304,Khách sạn Biển Sao,0,,,3,,,,Quận Gò Vấp,,,,452620,,,VND,,,,,Khách sạn Biển Sao,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Rất tốt, Bao gồm đậu xe tự phục vụ, Thiên đường ẩm thực chỉ cách một bước chân, Wifi miễn phí, Máy điều hòa, Chợ Tân Sơn Nhất, ‪5 phút đi xe‬, Công viên Gia Định, Sông Sài Gòn
Place, Sông Sài Gòn
‪7 phút đi xe‬, Sông Sài Gòn, ‪7 phút đi xe‬, ‪8 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, Tủ lạnh, Không được sử dụng mã coupon, 452.620 ₫, Tổng 488.815 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, 20 mét vuông, 1 giường cỡ queen, Đặt ngay, thanh toán sau",,"6 Dương Quảng Hàm, P.5, Q.Gò Vấp, 70000, TP.Hồ Chí Minh, TP.Hồ Chí Minh, 70000"
3524572224,Khách sạn Phương Thanh,0,,,10,,,,Quận 10,,,,1472663,,,VND,,,"Giá cũ là 1.472.663 ₫
1.472.663 ₫",,Khách sạn Phương Thanh,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Tốt, Bao gồm đậu xe tự phục vụ, Khám phá địa danh lân cận
Đi bộ đến Chợ An Đông, Khám phá địa danh lân cận, Đi bộ đến Chợ An Đông, Wifi miễn phí, Máy điều hòa, Không hút thuốc, 2 Trần Thiện Chánh, TP. Hồ Chí Minh, 72510, Nhà hát Hòa Bình, ‪5 phút đi bộ‬, Chợ hoa Hồ Thị Kỷ, ‪10 phút đi bộ‬, Đại học Quốc gia Thành phố Hồ Chí Minh, ‪17 phút đi bộ‬, ‪14 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 1 giường cỡ queen, 1.472.663 ₫, 456.526 ₫, Tổng 517.700 ₫",,"2 Trần Thiện Chánh, TP. Hồ Chí Minh, 72510"
1458907232,GALAXY AIRPORT HOTEL,0,,,177,,,,Quận Tân Bình • Nhiều khách thích các lựa chọn đưa đón lân cận,,,,599647,,,VND,,,"Giá cũ là 599.647 ₫
599.647 ₫",,GALAXY AIRPORT HOTEL,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Xuất sắc, Dịch vụ và nhân viên xuất sắc, Bao gồm đậu xe tự phục vụ, Đi lại dễ dàng, Khám phá địa danh lân cận
Gần Chợ Tân Sơn Nhất, Khám phá địa danh lân cận, Gần Chợ Tân Sơn Nhất, Wifi miễn phí, Máy điều hòa, Công viên Gia Định, ‪7 phút đi bộ‬, Công viên Hoàng Văn Thụ, ‪10 phút đi bộ‬, Chùa Phổ Quang, ‪8 phút đi bộ‬, Bãi đậu xe tự phục vụ miễn phí, 20 mét vuông, 1 giường cỡ queen, Đặt ngay, thanh toán sau, 599.647 ₫, 463.449 ₫, Tổng 525.551 ₫",,"38/6 Lam Sơn, P.2, Q.Tân Bình, TP.Hồ Chí Minh, 70000"
883771456,Hoàng Yến Hotel - Phú Mỹ Hưng,0,,,18,94122,Ho Chi Minh City,,,,,,469366,,,VND,,,,,Hoàng Yến Hotel - Phú Mỹ Hưng,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Rất tốt, Dịch vụ và nhân viên xuất sắc, Có dịch vụ đưa đón sân bay 24 giờ, Mua sắm quên lối về, Khám phá địa danh lân cận
Gần Cresent Mall, Khám phá địa danh lân cận, Gần Cresent Mall, Bao gồm đậu xe tự phục vụ, 1 nhà hàng, Wifi miễn phí, Sân thượng/sân hiên, Máy điều hòa, Trung tâm Thương mại SC VivoCity, ‪7 phút đi bộ‬, Cresent Mall
Place, Cresent Mall
‪17 phút đi bộ‬, Cresent Mall, ‪17 phút đi bộ‬, Trung tâm Hội chợ và Triển lãm Sài Gòn, ‪4 phút đi xe‬, ‪25 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, Không được sử dụng mã coupon",,"R4-62,63,64 đường nội khu Hưng Gia 2, TP. Hồ Chí Minh, 700000"
3628621856,Sen Hostel,0,,,3,,,,Quận Gò Vấp,,,,485009,,,VND,,,"3 nhận xét bên ngoài
(3 nhận xét bên ngoài)",,Sen Hostel,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Rất tốt, 3 nhận xét bên ngoài, Xe đưa đón sân bay, Hostel tại Thành phố Hồ Chí Minh, Bao gồm đậu xe tự phục vụ, Có dịch vụ đưa đón sân bay, Wifi miễn phí, Vườn, Máy điều hòa, Tủ lạnh, 59 Đường số 18, P.8, 1, TP. Hồ Chí Minh, 71400, Sân Golf Tân Sơn Nhất, ‪17 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪18 phút đi xe‬, Chợ Bến Thành, ‪18 phút đi xe‬, Phố đi bộ Bùi Viện, ‪19 phút đi xe‬, ‪11 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 32 mét vuông",,"59 Đường số 18, P.8, 1, TP. Hồ Chí Minh, 71400"
3100207456,Giang Linh Hotel,0,,,36,94122,Ho Chi Minh City,,,,,,430731,,,VND,,,,,Giang Linh Hotel,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Rất tốt, Dịch vụ và nhân viên xuất sắc, Khám phá địa danh lân cận
Gần Phạm Ngũ Lão, Khám phá địa danh lân cận, Gần Phạm Ngũ Lão, Wifi miễn phí, Máy điều hòa, Không hút thuốc, 311 Lý Tự Trọng, TP. Hồ Chí Minh, 700000, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪3 phút đi bộ‬, Phạm Ngũ Lão, ‪3 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪5 phút đi bộ‬, Chợ Bến Thành, ‪5 phút đi bộ‬, Phố đi bộ Bùi Viện, ‪15 phút đi xe‬, Trước CN, 10/05, Không được sử dụng mã coupon, 430.731 ₫, Tổng 1.395.594 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay",,"311 Lý Tự Trọng, TP. Hồ Chí Minh, 700000"
3908399904,Kim's Studio Quận 1,0,,,,94122,Ho Chi Minh City,Q1,,,,,455000,,,VND,,,Đăng nhập để tiết kiệm hơn nữa,,,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Khám phá địa danh lân cận
Gần Phố đi bộ Bùi Viện, Khám phá địa danh lân cận, Gần Phố đi bộ Bùi Viện, Wifi miễn phí, Ban công, Máy điều hòa, Ban công hoặc sân hiên, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪1 phút đi bộ‬, Phạm Ngũ Lão, ‪1 phút đi bộ‬, Phố đi bộ Bùi Viện, ‪2 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪12 phút đi bộ‬, Chợ Bến Thành, ‪12 phút đi bộ‬, ‪15 phút đi xe‬, 26 mét vuông, 1 giường cỡ queen, Trước T6, 08/05, 455.000 ₫, Tổng 1.683.990 ₫",,"353/37 Phạm Ngũ Lão, Q.1, TP.Hồ Chí Minh, 700000"
3553181664,102 House,0,,,168,94122,Ho Chi Minh City,Q1,,,,,520282,,,VND,,,"168 nhận xét bên ngoài
(168 nhận xét bên ngoài)",,Khách sạn cách Phố đi bộ Bùi Viện vài phút đi bộ,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Xuất sắc, 168 nhận xét bên ngoài, Khám phá địa danh lân cận
Gần Phố đi bộ Bùi Viện, Khám phá địa danh lân cận, Gần Phố đi bộ Bùi Viện, Wifi miễn phí, Máy điều hòa, Tủ lạnh, Bồn tắm, Phố đi bộ Bùi Viện, ‪2 phút đi bộ‬, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪3 phút đi bộ‬, Phạm Ngũ Lão, ‪3 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪12 phút đi bộ‬, Chợ Bến Thành, ‪12 phút đi bộ‬, ‪16 phút đi xe‬, 15 mét vuông, 3 giường cỡ king, Trước CN, 10/05, 520.282 ₫",,"102/38 Cống Quỳnh, P.Phạm Ngũ Lão, Q.1, TP. Hồ Chí Minh, 70000"
3741021728,Cubicity De Tham,0,,,2,94122,Ho Chi Minh City,,,,,,478415,,,VND,,,,,"Khách sạn với spa, gần Chợ Bến Thành",,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Rất tốt, Có dịch vụ đưa đón sân bay 24 giờ, Khám phá địa danh lân cận
Gần Phố đi bộ Bùi Viện, Khám phá địa danh lân cận, Gần Phố đi bộ Bùi Viện, Spa đầy đủ liệu pháp, Wifi miễn phí, 232 Đề Thám, 0, TP. Hồ Chí Minh, 70000, Phố đi bộ Bùi Viện, ‪1 phút đi bộ‬, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪2 phút đi bộ‬, Phạm Ngũ Lão, ‪2 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪7 phút đi bộ‬, Chợ Bến Thành, ‪7 phút đi bộ‬, ‪15 phút đi xe‬, 18 mét vuông, 1 giường tầng đơn, 746.032 ₫, Tổng 2.538.003 ₫, bao gồm thuế & phí",,"232 Đề Thám, 0, TP. Hồ Chí Minh, 70000"
